cik_str,ticker,title
1437194,ELLKY,Ellaktor SA / ADR
1395213,EDN,EDENOR
1819876,TRIT,"Triterras, Inc."
1709505,BEST,BEST Inc.
1080720,GUT,GABELLI UTILITY TRUST
725363,CVM,CEL SCI CORP
836412,ZTR,Virtus Total Return Fund Inc.
1766478,AOMR,"Angel Oak Mortgage, Inc."
1730463,AUTL,Autolus Therapeutics plc
1787297,PASG,"Passage BIO, Inc."
1795579,CALT,Calliditas Therapeutics AB
1517022,AKBA,"Akebia Therapeutics, Inc."
891290,RFI,COHEN & STEERS TOTAL RETURN REALTY FUND INC
1828723,CBAH,"CBRE Acquisition Holdings, Inc."
923571,USX,US XPRESS ENTERPRISES INC
1267813,MRNS,MARINUS PHARMACEUTICALS INC
1815526,BTAQ,Burgundy Technology Acquisition Corp
911147,CNTY,CENTURY CASINOS INC /CO/
1416697,BLPG,"Blue Line Protection Group, Inc."
1169445,CPSI,COMPUTER PROGRAMS & SYSTEMS INC
1776909,CURI,CuriosityStream Inc.
1834585,JOAN,JOANN Inc.
1002590,SGU,"STAR GROUP, L.P."
1828185,VACC,Vaccitech plc
800457,DGICA,DONEGAL GROUP INC
1562463,INBK,First Internet Bancorp
890393,MIY,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC."
1724979,RAIN,Rain Therapeutics Inc.
1493761,HEAR,Turtle Beach Corp
1816261,ENPC,Executive Network Partnering Corp
1762239,KAVL,"Kaival Brands Innovations Group, Inc."
1837067,NDAC,NightDragon Acquisition Corp.
1826333,PPGH,Poema Global Holdings Corp.
1230869,ASA,ASA Gold & Precious Metals Ltd
1368519,NOA,North American Construction Group Ltd.
1682325,GTYH,GTY Technology Holdings Inc.
1162027,AFB,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND
1824993,PCPC,Periphas Capital Partnering Corp
1748773,RTLR,RATTLER MIDSTREAM LP
810958,CZNC,CITIZENS & NORTHERN CORP
1840199,WALD,Waldencast Acquisition Corp.
1365767,ALLT,Allot Ltd.
65312,EVI,"EVI INDUSTRIES, INC."
1836190,GMBT,Queen's Gambit Growth Capital
1841080,GIIX,Gores Holdings VIII Inc.
1370416,WPRT,WESTPORT FUEL SYSTEMS INC.
1832351,ENNV,ECP Environmental Growth Opportunities Corp.
903571,GSS,GOLDEN STAR RESOURCES LTD.
1399520,STKS,"ONE Group Hospitality, Inc."
1815302,YAC,Yucaipa Acquisition Corp
1687065,WUYI,"China WuYi Mountain, Ltd."
1836176,ATMR,Altimar Acquisition Corp. II
100726,UFI,UNIFI INC
844790,PMM,PUTNAM MANAGED MUNICIPAL INCOME TRUST
1171155,RLGT,"RADIANT LOGISTICS, INC"
813639,NSR,Nomad Royalty Co Ltd.
1840161,FRXB,Forest Road Acquisition Corp. II
1837207,GSQD,G Squared Ascend I Inc.
1539337,JRI,Nuveen Real Asset Income & Growth Fund
1411685,VTGN,"VistaGen Therapeutics, Inc."
1838615,GLBL,Cartesian Growth Corp
1434728,GWRS,"Global Water Resources, Inc."
1826553,SLCR,Silver Crest Acquisition Corp
946394,ELLO,Ellomay Capital Ltd.
1504379,CSTE,Caesarstone Ltd.
1291334,FFA,FIRST TRUST ENHANCED EQUITY INCOME FUND
1856689,SANB,Sanaby Health Acquisition Corp. I
1838987,FACT,Freedom Acquisition I Corp.
1841610,ROSS,Ross Acquisition Corp II
1829455,HCIC,HENNESSY CAPITAL INVESTMENT CORP. V
1525287,SRLP,Sprague Resources LP
1010559,ESKYF,ESKAY MINING CORP
1823896,GFX,Golden Falcon Acquisition Corp.
1840463,RXRA,RXR Acquisition Corp.
1760717,SCPL,SciPlay Corp
1839127,SPGS,"Simon Property Group Acquisition Holdings, Inc."
320340,INS,INTELLIGENT SYSTEMS CORP
741516,AMNB,AMERICAN NATIONAL BANKSHARES INC.
1829615,COLI,Colicity Inc.
1640455,JNCE,"Jounce Therapeutics, Inc."
1822312,JCIC,Jack Creek Investment Corp.
1846163,TIOA,Tio Tech A
1351636,SSTI,"SHOTSPOTTER, INC"
1838431,SCOB,ScION Tech Growth II
1834755,SLAC,Social Leverage Acquisition Corp I
25475,CRD-A,CRAWFORD & CO
1681206,NODK,"NI Holdings, Inc."
1838697,SCLE,Broadscale Acquisition Corp.
1785424,KPLT,"Katapult Holdings, Inc."
1738906,YI,"111, Inc."
1838614,ACII,Atlas Crest Investment Corp. II
1835881,TWNI,Tailwind International Acquisition Corp.
1836274,ACAH,Atlantic Coastal Acquisition Corp.
1857030,INCR,Intercure Ltd.
1838238,PTOC,Pine Technology Acquisition Corp.
1840148,MACC,Mission Advancement Corp.
798949,UNTC,UNIT CORP
1829966,EBET,"Esports Technologies, Inc."
1326190,ALT,"Altimmune, Inc."
846676,AEF,"ABERDEEN EMERGING MARKETS EQUITY INCOME FUND, INC."
1818838,ADAG,Adagene Inc.
1130144,BSRR,SIERRA BANCORP
826735,MIN,MFS INTERMEDIATE INCOME TRUST
1680367,STTK,"Shattuck Labs, Inc."
1598599,IPHA,Innate Pharma SA
863110,ARTNA,ARTESIAN RESOURCES CORP
1341141,CTT,"CatchMark Timber Trust, Inc."
1175535,WSR,Whitestone REIT
717720,VALU,VALUE LINE INC
1488775,CEM,ClearBridge MLP & Midstream Fund Inc.
216851,PEO,"ADAMS NATURAL RESOURCES FUND, INC."
805928,AXGN,"Axogen, Inc."
1567345,HMTV,"HEMISPHERE MEDIA GROUP, INC."
1320461,CPS,Cooper-Standard Holdings Inc.
924822,MLR,MILLER INDUSTRIES INC /TN/
1840877,ANZU,Anzu Special Acquisition Corp I
1442626,BRG,"Bluerock Residential Growth REIT, Inc."
1383058,DBO,Invesco DB Oil Fund
1277250,CRGE,"Charge Enterprises, Inc."
1615346,LMRK,Landmark Infrastructure Partners LP
88948,SENEA,Seneca Foods Corp
46207,HAWEL,HAWAIIAN ELECTRIC CO INC
897322,GILT,GILAT SATELLITE NETWORKS LTD
1758021,KRT,Karat Packaging Inc.
1348911,KALV,"KalVista Pharmaceuticals, Inc."
1712189,TH,Target Hospitality Corp.
1814215,TWND,Tailwind Acquisition Corp.
1390162,HBMD,Howard Bancorp Inc
1695357,PRVB,"Provention Bio, Inc."
1507964,KOR,Corvus Gold Inc.
1837240,SVFC,SVF Investment Corp. 3
1181506,PMX,PIMCO MUNICIPAL INCOME FUND III
706698,UTMD,UTAH MEDICAL PRODUCTS INC
1783010,AMYT,Amryt Pharma plc
1680873,HFFG,HF Foods Group Inc.
1829576,CARE,"Carter Bankshares, Inc."
1038773,SMBK,SMARTFINANCIAL INC.
855887,DSM,"BNY MELLON STRATEGIC MUNICIPAL BOND FUND, INC."
1227857,NCZ,Virtus AllianzGI Convertible & Income Fund II
1289213,JRO,Nuveen Floating Rate Income Opportunity Fund
1645460,CUE,"Cue Biopharma, Inc."
1313275,BCOV,BRIGHTCOVE INC
1143513,GLAD,GLADSTONE CAPITAL CORP
1839550,FACA,Figure Acquisition Corp. I
1063344,HT,HERSHA HOSPITALITY TRUST
1350869,GLO,Clough Global Opportunities Fund
1001614,REPX,"Riley Exploration Permian, Inc."
1839132,PFDR,Pathfinder Acquisition Corp
1839998,DTOC,Digital Transformation Opportunities Corp.
1059142,ATAX,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P."
1824846,HCAR,Healthcare Services Acquisition Corp
1419945,TNK,TEEKAY TANKERS LTD.
1824149,JOFF,JOFF Fintech Acquisition Corp.
8063,ATRO,ASTRONICS CORP
1119774,CGEN,COMPUGEN LTD
1837739,CLAA,Colonnade Acquisition Corp. II
1181187,BYM,BLACKROCK MUNICIPAL INCOME QUALITY TRUST
319654,PBT,PERMIAN BASIN ROYALTY TRUST
1129155,MPX,MARINE PRODUCTS CORP
880807,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/
1692705,QD,Qudian Inc.
1824301,CND,Concord Acquisition Corp
55772,KBAL,KIMBALL INTERNATIONAL INC
944745,CIVB,"CIVISTA BANCSHARES, INC."
1391127,LLNW,"Limelight Networks, Inc."
874396,LCUT,"LIFETIME BRANDS, INC"
1825473,PRSR,Prospector Capital Corp.
1436229,BTCS,BTCS Inc.
1355848,GNUS,"Genius Brands International, Inc."
858470,CTRA,Coterra Energy Inc.
1785345,LABP,"Landos Biopharma, Inc."
798287,PTSI,PAM TRANSPORTATION SERVICES INC
1711570,UROY,Uranium Royalty Corp.
1840317,PLMI,Plum Acquisition Corp. I
1622229,COGT,"Cogent Biosciences, Inc."
1794338,IGIC,International General Insurance Holdings Ltd.
1595585,TCDA,"Tricida, Inc."
95574,SGC,"SUPERIOR GROUP OF COMPANIES, INC."
1842566,BYTS,BYTE Acquisition Corp.
1820727,MUDS,Mudrick Capital Acquisition Corp. II
1597672,RYAM,RAYONIER ADVANCED MATERIALS INC.
1101680,DZSI,DZS INC.
1552800,TTSH,"TILE SHOP HOLDINGS, INC."
1839799,GAMB,Gambling.com Group Ltd
1770088,WIMI,WiMi Hologram Cloud Inc.
1067837,AUD,"AUDACY, INC."
1651625,ACIU,AC Immune SA
1835817,NSTC,Northern Star Investment Corp. III
1653558,PRTH,"Priority Technology Holdings, Inc."
1627281,CLLS,Cellectis S.A.
1071236,RRBI,RED RIVER BANCSHARES INC
850429,TG,TREDEGAR CORP
1571498,EPZM,"Epizyme, Inc."
1771226,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc."
1591670,FPI,Farmland Partners Inc.
786035,ASG,LIBERTY ALL STAR GROWTH FUND INC.
1375340,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc."
357173,OSBC,OLD SECOND BANCORP INC
1469392,NEV,Nuveen Enhanced Municipal Value Fund
1626878,XBIT,XBiotech Inc.
1721386,LSEA,Landsea Homes Corp
1837607,PMGM,Priveterra Acquisition Corp.
1844642,LCA,"Landcadia Holdings IV, Inc."
1388141,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc."
1325670,FRST,Primis Financial Corp.
1637736,SOLO,ELECTRAMECCANICA VEHICLES CORP.
1819253,HYAC,Haymaker Acquisition Corp. III
1834032,CSTA,Constellation Acquisition Corp I
1829558,ANAC,ARCTOS NORTHSTAR ACQUISITION CORP.
1840927,TPGS,TPG Pace Solutions Corp.
809173,MMT,MFS MULTIMARKET INCOME TRUST
1837248,SDAC,Sustainable Development Acquisition I Corp.
91847,SOR,SOURCE CAPITAL INC /DE/
1800637,AGFY,Agrify Corp
1434754,SB,"SAFE BULKERS, INC."
778164,ALTO,"Alto Ingredients, Inc."
1604477,SQZ,SQZ Biotechnologies Co
1762303,RCEL,"AVITA Medical, Inc."
1744494,ADN,"ADVENT TECHNOLOGIES HOLDINGS, INC."
1662774,CRTX,"Cortexyme, Inc."
884216,MYJ,"BLACKROCK MUNIYIELD NEW JERSEY FUND, INC."
276720,PCYO,PURE CYCLE CORP
1602842,MOGO,Mogo Inc.
844965,TTI,TETRA TECHNOLOGIES INC
1829042,HMCO,HumanCo Acquisition Corp.
876343,LCTX,"Lineage Cell Therapeutics, Inc."
1815805,BSN,Broadstone Acquisition Corp.
1579597,ITEGY,ITE Group plc/ADR
1830547,SSAA,Science Strategic Acquisition Corp. Alpha
835333,OIA,Invesco Municipal Income Opportunities Trust
1390352,ORRCF,OROCO RESOURCE CORP
1842329,AGGR,Agile Growth Corp.
1494904,GBLI,"Global Indemnity Group, LLC"
1337013,INFU,"InfuSystem Holdings, Inc"
851170,MCR,MFS CHARTER INCOME TRUST
1636289,ACV,Virtus AllianzGI Diversified Income & Convertible Fund
1227073,ERC,WELLS FARGO MULTI-SECTOR INCOME FUND
1838163,DHCA,DHC Acquisition Corp.
1244183,PFL,PIMCO INCOME STRATEGY FUND
1140392,PMF,PIMCO MUNICIPAL INCOME FUND
1805594,JWEL,Jowell Global Ltd.
1419536,CBNK,Capital Bancorp Inc
1453687,SELB,SELECTA BIOSCIENCES INC
1841420,ESM,ESM Acquisition Corp
1558583,FUV,Arcimoto Inc
1834336,FSRX,Finserv Acquisition Corp. II
1832950,KRNL,"Kernel Group Holdings, Inc."
1830081,CFVI,CF Acquisition Corp. VI
1386570,CDXC,ChromaDex Corp.
832327,BKT,"BLACKROCK INCOME TRUST, INC."
1606457,ATTO,Atento S.A.
1828817,HTPA,Highland Transcend Partners I Corp.
1822366,ALTU,Altitude Acquisition Corp.
1785041,CHPM,CHP Merger Corp.
1515324,ARDC,"Ares Dynamic Credit Allocation Fund, Inc."
1831236,BTNB,Bridgetown 2 Holdings Ltd
1328143,ADMS,Adamas Pharmaceuticals Inc
1517496,BTCM,BIT Mining Ltd
1615905,JGH,Nuveen Global High Income Fund
1529463,FTSI,"FTS International, Inc."
1051627,AXTI,AXT INC
1327318,TRUE,"TrueCar, Inc."
1140411,PCQ,PIMCO CALIFORNIA MUNICIPAL INCOME FUND
1137390,BNY,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST
1624326,PAVM,PAVmed Inc.
1753162,FTHM,Fathom Holdings Inc.
1620678,ANPCY,ANGLE plc
1318885,DSX,DIANA SHIPPING INC.
1171486,NRP,NATURAL RESOURCE PARTNERS LP
1337298,FF,FutureFuel Corp.
1759008,LOTZ,"CarLotz, Inc."
1832737,TSIB,Tishman Speyer Innovation Corp. II
1495320,VRA,"Vera Bradley, Inc."
1282977,GHL,GREENHILL & CO INC
275053,NATR,NATURES SUNSHINE PRODUCTS INC
1590418,FCUV,FOCUS UNIVERSAL INC.
1828972,ENFA,"890 5th Avenue Partners, Inc."
909112,TEI,TEMPLETON EMERGING MARKETS INCOME FUND
1436425,HBCP,"HOME BANCORP, INC."
1831979,GPAC,Global Partner Acquisition Corp II
1778784,PVBC,"Provident Bancorp, Inc. /MD/"
1584754,AKTS,"Akoustis Technologies, Inc."
1837160,COVA,COVA Acquisition Corp.
1822711,FSII,FS Development Corp. II
1466301,CLVS,"Clovis Oncology, Inc."
1838293,CHAA,Catcha Investment Corp
1499849,LND,BrasilAgro - Brazilian Agricultural Real Estate Co
886093,NUNZ,NUNZIA PHARMACEUTICAL Co
1827075,DGNS,Dragoneer Growth Opportunities Corp. II
1819142,IVAN,Ivanhoe Capital Acquisition Corp.
1575051,CINR,Ciner Resources LP
1056285,KIRK,"KIRKLAND'S, INC"
724910,NVEC,NVE CORP /NEW/
1839434,EJFA,EJF Acquisition Corp.
1831006,BLUA,BlueRiver Acquisition Corp.
1056943,PFIS,PEOPLES FINANCIAL SERVICES CORP.
1392694,SURG,"SurgePays, Inc."
1293310,HGEN,"HUMANIGEN, INC"
918251,MPAA,MOTORCAR PARTS AMERICA INC
1570562,EOLS,"Evolus, Inc."
1384135,LBTI,"Lithium & Boron Technology, Inc."
1497186,HYI,Western Asset High Yield Defined Opportunity Fund Inc.
1829328,FTCV,Fintech Acquisition Corp V
18255,CATO,CATO CORP
1826059,KIII,Kismet Acquisition Three Corp.
1268533,TYG,TORTOISE ENERGY INFRASTRUCTURE CORP
1500096,KMF,"Kayne Anderson NextGen Energy & Infrastructure, Inc."
730255,CAMP,CalAmp Corp.
768411,CYBE,CYBEROPTICS CORP
811808,SMMF,"SUMMIT FINANCIAL GROUP, INC."
1838176,DHBC,DHB Capital Corp.
1553643,RLMD,"RELMADA THERAPEUTICS, INC."
1757399,TUFN,Tufin Software Technologies Ltd.
1847874,FWAC,Fifth Wall Acquisition Corp. III
1750264,PUYI,"PUYI, INC."
876378,ASXC,"ASENSUS SURGICAL, INC."
1191334,CNCN,CHUN CAN CAPITAL GROUP
1576169,BNFT,"Benefitfocus, Inc."
1824036,IDBA,IDEX Biometrics ASA
1454741,EOT,Eaton Vance National Municipal Opportunities Trust
1823323,KLAQ,KL Acquisition Corp
1823481,TZPS,TZP Strategies Acquisition Corp.
1831937,CLRM,Clarim Acquisition Corp.
797465,STLY,"HG Holdings, Inc."
709283,QMCO,QUANTUM CORP /DE/
911971,TK,TEEKAY CORP
1841125,GAMC,Golden Arrow Merger Corp.
1375205,URG,UR-ENERGY INC
1830374,DNZ,D & Z Media Acquisition Corp.
1820144,TINV,Tiga Acquisition Corp.
1613780,DBVT,DBV Technologies S.A.
1835972,ARRW,Arrowroot Acquisition Corp.
1423869,PCB,PCB BANCORP
319655,SJT,SAN JUAN BASIN ROYALTY TRUST
1836075,WPCA,Warburg Pincus Capital Corp I-A
1841024,LCAA,L Catterton Asia Acquisition Corp
1758766,STEM,"STEM, INC."
1687081,FIV,FIRST TRUST SENIOR FLOATING RATE 2022 TARGET TERM FUND
1498612,PSF,"Cohen & Steers Select Preferred & Income Fund, Inc."
1794621,CCAC,CITIC Capital Acquisition Corp.
765207,FNLC,"First Bancorp, Inc /ME/"
1835856,AURC,Aurora Acquisition Corp.
1521404,BGH,BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND
1805087,CPSR,CAPSTAR SPECIAL PURPOSE ACQUISITION CORP.
1438848,GMHLY,GAM Holding AG
1556336,FEI,FIRST TRUST MLP & ENERGY INCOME FUND
1820875,KINZ,"KINS Technology Group, Inc."
1808997,AOUT,"American Outdoor Brands, Inc."
879635,MPB,MID PENN BANCORP INC
1158289,JRS,NUVEEN REAL ESTATE INCOME FUND
1066194,EGAN,EGAIN Corp
1828937,FOA,Finance of America Companies Inc.
14846,BRT,BRT Apartments Corp.
23795,CTO,"CTO Realty Growth, Inc."
351817,SBOW,"SILVERBOW RESOURCES, INC."
842717,BRBS,"BLUE RIDGE BANKSHARES, INC."
1827899,CPTK,Crown PropTech Acquisitions
1823143,MDH,MDH Acquisition Corp.
1377789,AVNW,"AVIAT NETWORKS, INC."
1822935,HCCC,Healthcare Capital Corp/DE
1821606,TMKR,Tastemaker Acquisition Corp.
891482,FLL,FULL HOUSE RESORTS INC
1722606,MTA,Metalla Royalty & Streaming Ltd.
1162194,FLDM,FLUIDIGM CORP
1823884,VTIQ,VectoIQ Acquisition Corp. II
1819035,MILE,"Metromile, Inc."
1842916,FMIV,Forum Merger IV Corp
1822912,ADER,26 Capital Acquisition Corp.
1615063,INSE,"Inspired Entertainment, Inc."
1831874,ATVC,Tribe Capital Growth Corp I
52485,IPLDP,INTERSTATE POWER & LIGHT CO
1842279,ACTD,ArcLight Clean Transition Corp. II
1534969,SERA,"SERA PROGNOSTICS, INC."
1838433,NVSA,New Vista Acquisition Corp
1830188,DHHC,DiamondHead Holdings Corp.
1829889,IIII,INSU ACQUISITION CORP III
1515940,KIO,KKR Income Opportunities Fund
1829427,POW,Powered Brands
1825720,EPWR,Empowerment & Inclusion Capital I Corp.
1828914,SWET,Athlon Acquisition Corp.
1759138,CABA,"Cabaletta Bio, Inc."
275694,MCI,BARINGS CORPORATE INVESTORS
1832765,EAC,Edify Acquisition Corp.
1830029,ADEX,Adit EdTech Acquisition Corp.
1690585,MGTA,"Magenta Therapeutics, Inc."
1838831,DISA,Disruptive Acquisition Corp I
1720420,IBEX,IBEX Ltd
1121484,OIS,"OIL STATES INTERNATIONAL, INC"
80035,PLPC,PREFORMED LINE PRODUCTS CO
1821742,XPOA,"DPCM Capital, Inc."
1649752,NMG,Nouveau Monde Graphite Inc.
1522690,GWGH,"GWG Holdings, Inc."
1819175,PIAI,Prime Impact Acquisition I
1635650,GPP,Green Plains Partners LP
1487428,HRZN,Horizon Technology Finance Corp
882152,MYC,"BLACKROCK MUNIYIELD CALIFORNIA FUND, INC."
1725134,DMS,"Digital Media Solutions, Inc."
1799290,EBON,Ebang International Holdings Inc.
1769663,PBFS,"Pioneer Bancorp, Inc./MD"
1646188,ONDS,Ondas Holdings Inc.
1512717,THTX,Theratechnologies Inc.
887394,MQT,"BLACKROCK MUNIYIELD QUALITY FUND II, INC."
1254370,WIA,WESTERN ASSET INFLATION-LINKED INCOME FUND
1572621,AENZ,AENZA S.A.A.
1732406,LTCN,Grayscale Litecoin Trust (LTC)
1785173,ETNB,"89bio, Inc."
733590,TCI,TRANSCONTINENTAL REALTY INVESTORS INC
1651561,TRHC,"Tabula Rasa HealthCare, Inc."
1698519,ADVV,Adveco Group Inc.
1364128,AXU,ALEXCO RESOURCE CORP
1377936,SAR,SARATOGA INVESTMENT CORP.
1751143,ATCX,"ATLAS TECHNICAL CONSULTANTS, INC."
948708,SMSI,"SMITH MICRO SOFTWARE, INC."
65172,MSB,MESABI TRUST
916183,RCS,"PIMCO STRATEGIC INCOME FUND, INC"
1836100,PUCK,Goal Acquisitions Corp.
1840439,BMEA,"Biomea Fusion, Inc."
1828672,SVOK,Seven Oaks Acquisition Corp.
897269,MVT,"BLACKROCK MUNIVEST FUND II, INC."
72162,NL,NL INDUSTRIES INC
80420,POWL,POWELL INDUSTRIES INC
1697851,REKR,"Rekor Systems, Inc."
1447028,ABUS,Arbutus Biopharma Corp
1840572,ISOS,Isos Acquisition Corp.
1662684,KULR,"KULR Technology Group, Inc."
1839610,IPVF,InterPrivate III Financial Partners Inc.
727207,AXDX,"Accelerate Diagnostics, Inc"
1636282,AGLE,"Aeglea BioTherapeutics, Inc."
1641281,BOLT,"Bolt Biotherapeutics, Inc."
1766368,MEC,"Mayville Engineering Company, Inc."
1517518,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.
1316517,KNDI,"Kandi Technologies Group, Inc."
1822791,CLNN,Clene Inc.
1262104,MEIP,"MEI Pharma, Inc."
1697532,APLT,Applied Therapeutics Inc.
1823707,GSAQ,Global Synergy Acquisition Corp.
1845290,MIC,"Macquarie Infrastructure Holdings, LLC"
1000177,NAT,NORDIC AMERICAN TANKERS Ltd
1326003,BKCC,BlackRock Capital Investment Corp
103595,VLGEA,VILLAGE SUPER MARKET INC
1828049,CFV,CF Acquisition Corp. V
1626199,ALPN,"ALPINE IMMUNE SCIENCES, INC."
24090,CIA,"CITIZENS, INC."
1826814,HLAH,"Hamilton Lane Alliance Holdings I, Inc."
1825497,CRU,Crucible Acquisition Corp
1822862,FSSI,Fortistar Sustainable Solutions Corp.
1829280,FORA,Forian Inc.
1822523,AFCG,"AFC Gamma, Inc."
1840792,VPCB,VPC Impact Acquisition Holdings II
761648,CDR,"CEDAR REALTY TRUST, INC."
1839608,IPVA,InterPrivate II Acquisition Corp.
895528,VPV,Invesco Pennsylvania Value Municipal Income Trust
866028,PLM,POLYMET MINING CORP
1841408,VPCC,"VPC Impact Acquisition Holdings III, Inc."
1835378,IACB,ION Acquisition Corp 2 Ltd.
1839530,CFFE,CF Acquisition Corp. VIII
1826855,CLAS,Class Acceleration Corp.
1517399,SUPV,Grupo Supervielle S.A.
1838672,MACQ,MCAP Acquisition Corp
1838361,STRE,"Supernova Partners Acquisition Co III, Ltd."
1805012,VTRU,Vitru Ltd
1697500,SOI,"Solaris Oilfield Infrastructure, Inc."
1509470,SSSS,SURO CAPITAL CORP.
1285550,CLPT,"ClearPoint Neuro, Inc."
1552198,WHF,"WhiteHorse Finance, Inc."
1282850,FCT,FIRST TRUST SENIOR FLOATING RATE INCOME FUND II
1753886,STON,Stonemor Inc.
1760854,NBTX,Nanobiotix S.A.
1705682,VNTR,Venator Materials PLC
1132571,FUAIY,FUNAI ELECTRIC CO LTD
858706,GF,NEW GERMANY FUND INC
1338561,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund
1641631,XAIR,"Beyond Air, Inc."
1826667,MTAC,MedTech Acquisition Corp
1077688,HOFT,HOOKER FURNISHINGS Corp
1833498,RCLF,Rosecliff Acquisition Corp I
916793,SILC,SILICOM LTD.
1809353,HPX,HPX Corp.
1614806,AJX,Great Ajax Corp.
916618,IIF,"MORGAN STANLEY INDIA INVESTMENT FUND, INC."
1071899,MUE,"BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC."
1178839,NBH,NEUBERGER BERMAN MUNICIPAL FUND INC.
1841585,LOKM,Live Oak Mobility Acquisition Corp.
1170300,PCK,PIMCO CALIFORNIA MUNICIPAL INCOME FUND II
1287480,BGT,BLACKROCK FLOATING RATE INCOME TRUST
1820931,OACB,Oaktree Acquisition Corp. II
1660334,VRCA,Verrica Pharmaceuticals Inc.
1536674,NSRPF,Novo Resources Corp.
1140102,HQI,"HireQuest, Inc."
1819510,ASAQ,Atlantic Avenue Acquisition Corp
1822027,TEKK,Tekkorp Digital Acquisition Corp.
1631761,YRD,Yiren Digital Ltd.
1691337,PCSB,PCSB Financial Corp
1585583,TACO,"Del Taco Restaurants, Inc."
1158172,SCOR,"COMSCORE, INC."
1815620,OPT,Opthea Ltd
1070524,GCBC,GREENE COUNTY BANCORP INC
1562051,NML,Neuberger Berman MLP & Energy Income Fund Inc.
1659352,CDAK,"Codiak BioSciences, Inc."
1040161,PXLW,"PIXELWORKS, INC"
1823033,HCII,Hudson Executive Investment Corp. II
1828325,MON,Monument Circle Acquisition Corp.
1657312,VRNA,Verona Pharma plc
60714,LXU,LSB INDUSTRIES INC
1107421,ZIOP,ZIOPHARM ONCOLOGY INC
1579214,EEX,"Emerald Holding, Inc."
1290900,CVGI,"Commercial Vehicle Group, Inc."
1551286,TGRF,"TGR Financial, Inc."
1123494,HBIO,HARVARD BIOSCIENCE INC
1412707,LEVL,Level One Bancorp Inc
1030997,WILC,G WILLI FOOD INTERNATIONAL LTD
1483510,EXPR,"EXPRESS, INC."
1828852,ITHX,ITHAX Acquisition Corp.
1053584,MCBC,MACATAWA BANK CORP
1429260,FBIO,"Fortress Biotech, Inc."
1526243,PPTA,PERPETUA RESOURCES CORP.
1661998,FIXX,"Homology Medicines, Inc."
1605780,LOVV,"LOVE INTERNATIONAL GROUP, INC."
1273441,GTE,GRAN TIERRA ENERGY INC.
894242,BKN,"BLACKROCK INVESTMENT QUALITY MUNICIPAL TRUST, INC."
1392326,CPLP,Capital Product Partners L.P.
1715497,BORR,Borr Drilling Ltd
1166258,PHT,"PIONEER HIGH INCOME FUND, INC."
1720580,ACET,"Adicet Bio, Inc."
1847409,HITI,High Tide Inc.
1742770,VIOT,"Viomi Technology Co., Ltd"
1177161,EVM,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND
1103021,BDSI,BIODELIVERY SCIENCES INTERNATIONAL INC
1326390,MGU,Macquarie Global Infrastructure Total Return Fund Inc.
1822835,PIPP,Pine Island Acquisition Corp.
1684425,PETZ,"TDH Holdings, Inc."
1590584,CVEO,Civeo Corp
1837238,SVFB,SVF Investment Corp. 2
1487839,LKCO,Luokung Technology Corp.
1305767,PHD,"Pioneer Floating Rate Fund, Inc."
1041514,UEPS,NET 1 UEPS TECHNOLOGIES INC
1854270,DYNS,Dynamics Special Purpose Corp.
1745114,MOLN,MOLECULAR PARTNERS AG
1239819,LUNA,LUNA INNOVATIONS INC
1643988,LPTV,"Loop Media, Inc."
818851,NCA,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND
792966,FMAO,FARMERS & MERCHANTS BANCORP INC
943861,GDP,GOODRICH PETROLEUM CORP
1823144,DBDR,Roman DBDR Tech Acquisition Corp.
878200,NUO,NUVEEN OHIO QUALITY MUNICIPAL INCOME FUND
1815737,FST,FAST Acquisition Corp.
1071840,WNDW,"SolarWindow Technologies, Inc."
1715768,TGAN,"Transphorm, Inc."
1831964,NRAC,Noble Rock Acquisition Corp
1171759,RRGB,RED ROBIN GOURMET BURGERS INC
895456,RCKY,"ROCKY BRANDS, INC."
1001385,NWPX,NORTHWEST PIPE CO
1384195,REI,"RING ENERGY, INC."
804123,TWN,TAIWAN FUND INC
1802450,LCAP,Lionheart Acquisition Corp. II
1823652,ZNTE,Zanite Acquisition Corp.
1113809,BBW,BUILD-A-BEAR WORKSHOP INC
831547,SPPI,SPECTRUM PHARMACEUTICALS INC
1504461,NGL,NGL Energy Partners LP
1525201,DBL,DoubleLine Opportunistic Credit Fund
801961,MFM,MFS MUNICIPAL INCOME TRUST
1652362,IEA,"Infrastructure & Energy Alternatives, Inc."
23426,CNLHN,CONNECTICUT LIGHT & POWER CO
808326,EMKR,EMCORE CORP
885508,STRS,STRATUS PROPERTIES INC
